time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2024-11-04T21:43:00,136.24,136.3,136.23,136.25,12105,,,,136.25,,,
2024-11-04T21:44:00,136.26,136.29,136.25,136.25,14652,,,0,136.25,,,
2024-11-04T21:45:00,136.23,136.25,136.21,136.2201,9404,,,-9404,136.24222423052458,,,
2024-11-04T21:46:00,136.23,136.25,136.22,136.23,15992,,,6588,136.23847583839856,,,
2024-11-04T21:47:00,136.2299,136.2494,136.22,136.23,12048,,,6588,136.23688525723895,,,
2024-11-04T21:48:00,136.22,136.23,136.2,136.229,21838,,,-15250,136.23488385964504,,,
2024-11-04T21:49:00,136.23,136.23,136.2,136.23,17271,,,2021,136.23406739328234,,,
2024-11-04T21:50:00,136.23,136.23,136.2,136.23,10408,,,2021,136.23369512654108,,,
2024-11-04T21:51:00,136.23,136.23,136.2,136.23,12747,,,2021,136.2333226774206,,,
2024-11-04T21:52:00,136.21,136.23,136.2,136.23,7805,,,2021,136.23312953303045,,,
2024-11-04T21:53:00,136.23,136.23,136.211,136.22,2937,,,-916,136.23284848732206,,,
2024-11-04T21:54:00,136.23,136.23,136.22,136.23,9713,,,8797,136.2326601715219,,,
2024-11-04T21:55:00,136.23,136.23,136.19,136.19,10184,,,-1387,136.2298947983501,,,
2024-11-04T21:56:00,136.19,136.2,136.19,136.19,5714,,,-1387,136.2284947143436,,,
2024-11-04T21:57:00,136.19,136.2,136.15,136.16,12847,136.21689666666668,15.857359635788029,-14234,136.2234854547007,,,
2024-11-04T21:58:00,136.161,136.1899,136.12,136.12,23978,136.20397711111113,12.16530849823421,-38212,136.2110563976698,,,
2024-11-04T21:59:00,136.15,136.15,136.1131,136.15,17175,136.19678016296297,29.61023851075224,-21037,136.2062198821131,,,
2024-11-04T22:00:00,136.15,136.15,136.12,136.13,8523,136.18787614123457,22.5274725274637,-29560,136.20333704208286,,,
2024-11-04T22:01:00,136.12,136.14,136.1101,136.1101,5589,136.17750598906997,20.307082714205535,-35149,136.201080506214,,,
2024-11-04T22:02:00,136.11,136.2,136.11,136.15,20798,136.17383852386064,33.59634551494712,-14351,136.1968601875834,136.28739685657013,136.19896000000003,136.11052314342993
2024-11-04T22:03:00,136.15,136.15,136.14,136.14,5728,136.1693267206792,31.985588470777515,-20079,136.19559513586788,136.28219735177478,136.19346000000002,136.10472264822525
2024-11-04T22:04:00,136.1403,136.15,136.13,136.13,10410,136.164083157922,30.754426481911196,-30489,136.19304593080122,136.2763216767792,136.18746000000004,136.0985983232209
2024-11-04T22:05:00,136.1397,136.15,136.1397,136.15,9230,136.1622054035324,35.70407433881745,-21259,136.1916120813725,136.2729203522446,136.18395500000003,136.09498964775545
2024-11-04T22:06:00,136.14,136.15,136.14,136.15,7890,136.16057801639474,35.70407433881745,-21259,136.19046002715922,136.2674615363273,136.179955,136.09244846367272
2024-11-04T22:07:00,136.14,136.15,136.13,136.13,17652,136.1565009475421,34.47204968944267,-38911,136.18693356848775,136.26187791930212,136.174955,136.0880320806979
2024-11-04T22:08:00,136.13,136.14,136.11,136.13,2876,136.15296748786983,32.13009292352109,-38911,136.18639761614853,136.25531386179057,136.17000500000003,136.0846961382095
2024-11-04T22:09:00,136.1101,136.13,136.09,136.119,17482,136.14843848948718,35.84529505582488,-56393,136.18274975324772,136.24785052685849,136.16445500000003,136.08105947314158
2024-11-04T22:10:00,136.1,136.12,136.1,136.12,4266,136.1446466908889,36.10007942812221,-52127,136.18193178340292,136.2387662391835,136.15895500000002,136.07914376081655
2024-11-04T22:11:00,136.11,136.12,136.1,136.11,11091,136.1400271321037,39.214840379643604,-63218,136.17957390447256,136.22842468861737,136.15295500000002,136.07748531138267
2024-11-04T22:12:00,136.12,136.12,136.06,136.06,9845,136.1293568478232,37.59305210918421,-73063,136.17619305481364,136.22157577476273,136.14445500000002,136.06733422523732
2024-11-04T22:13:00,136.06,136.07,136.02,136.06,22227,136.12010926811345,28.75354107649325,-73063,136.16922100101235,136.21376433902188,136.136455,136.05914566097815
2024-11-04T22:14:00,136.0501,136.09,136.05,136.05,7512,136.11076136569832,30.178394449959143,-80575,136.16685132522088,136.20092263845396,136.12745500000003,136.0539873615461
2024-11-04T22:15:00,136.0698,136.08,136.0692,136.0702,3704,136.10535318360522,40.12864918357675,-76871,136.1659132800197,136.19306964440247,136.12146500000003,136.0498603555976
2024-11-04T22:16:00,136.08,136.08,136.05,136.06,3930,136.09930609245785,23.897911832947216,-80801,136.16483374034874,136.18406207012606,136.11496500000004,136.04586792987402
2024-11-04T22:17:00,136.04,136.04,135.96,135.96,48788,136.0807319467968,15.701219512197312,-129589,136.14182643872925,136.19862184758736,136.10496500000002,136.01130815241268
2024-11-04T22:18:00,135.9895,136,135.96,135.97,8043,136.0659676872239,19.51219512195017,-121546,136.13870258294494,136.20766711023387,136.097465,135.98726288976613
2024-11-04T22:19:00,135.98,136,135.96,135.96,16118,136.0518386622607,12.361331220280633,-137664,136.13242078884238,136.21048375407463,136.087965,135.96544624592536
2024-11-04T22:20:00,135.96,135.98,135.95,135.95,12427,136.0382601739593,11.890243902433639,-150091,136.12760720442003,136.21365102414504,136.07896499999998,135.94427897585493
2024-11-04T22:21:00,135.95,135.97,135.94,135.9539,15049,136.02701215076473,14.250913520097939,-135042,136.12222831299025,136.2154834930289,136.07115499999998,135.92682650697105
2024-11-04T22:22:00,135.96,135.96,135.93,135.96,19170,136.01807719732943,16.3232963549938,-115872,136.11607208561148,136.20895569212325,136.06165499999997,135.9143543078767
2024-11-04T22:23:00,135.95,135.96,135.881,135.89,20513,136.0010002376855,13.230571612074755,-136385,136.10725032044272,136.2095856513731,136.04915499999998,135.88872434862688
2024-11-04T22:24:00,135.881,135.881,135.85,135.85,13332,135.98086687266078,11.472602739725389,-149717,136.10088744237132,136.2128608071645,136.03515499999997,135.85744919283545
2024-11-04T22:25:00,135.84,135.87,135.83,135.86,8141,135.96475128963937,14.326484018268502,-141576,136.09730331096296,136.20568562962654,136.02065499999998,135.8356243703734
2024-11-04T22:26:00,135.869,135.95,135.85,135.95,15797,135.96278445102078,35.91188524589988,-125779,136.0931698096986,136.18810565201343,136.01065499999999,135.83320434798654
2024-11-04T22:27:00,135.95,135.98,135.93,135.98,4308,135.96507985755133,40.485252140816804,-121471,136.09231034821963,136.1722793149284,136.003155,135.83403068507158
2024-11-04T22:28:00,135.98,136.07,135.78,135.85,46126,135.94973587654448,31.495188749073364,-167597,136.07408876868126,136.16030520858885,135.989155,135.81800479141117
2024-11-04T22:29:00,135.8,135.9191,135.77,135.89,10571,135.94177109300523,33.91645840771059,-157026,136.07096994522033,136.14312078491787,135.977705,135.8122892150821
2024-11-04T22:30:00,135.88,135.98,135.88,135.9,3059,135.93620161393787,35.7142857142868,-153967,136.07013583641807,136.12174184046057,135.966705,135.8116681595394
2024-11-04T22:31:00,135.88,135.95,135.86,135.86,3142,135.92604139874615,40.00000000000114,-157109,136.06908808340808,136.10111286874772,135.954205,135.80729713125228
2024-11-04T22:32:00,135.85,135.89,135.85,135.87,4634,135.91856921224667,40.00000000000114,-152475,136.06763472775995,136.0875353255615,135.94470500000003,135.80187467443855
2024-11-04T22:33:00,135.87,135.94,135.85,135.94,5181,135.9214266506138,48.2142857142849,-147294,136.06660143631734,136.07137881768838,135.93870500000003,135.80603118231167
2024-11-04T22:34:00,135.93,136.07,135.93,136,15455,135.9319030971986,54.098360655738546,-131839,136.06503096647214,136.0621075095064,135.93620500000003,135.81030249049365
2024-11-04T22:35:00,136,136.02,135.95,136,9182,135.9409826842388,53.80300280481734,-131839,136.06413251921813,136.04682295406914,135.93269500000002,135.8185670459309
