time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2023-09-20T08:00:00,370.05,370.6,369.67,370.56,35613,,,,370.56,,,
2023-09-20T09:00:00,370.6,370.7,370.37,370.6,19160,,,19160,370.57399229547406,,,
2023-09-20T10:00:00,370.51,370.63,370.25,370.57,85116,,,-65956,370.5715631679403,,,
2023-09-20T11:00:00,370.55,370.75,370.33,370.6,68471,,,2515,370.5809080437704,,,
2023-09-20T12:00:00,369.24,371.21,369.11,371.2,250273,,,252788,370.9187424367631,,,
2023-09-20T13:00:00,371.2,371.33,369.87,370.765,3047622,,,-2794834,370.7851101616967,,,
2023-09-20T14:00:00,370.78,370.9692,369.42,369.58,4205828,,,-7000662,370.12789653197456,,,
2023-09-20T15:00:00,369.59,369.91,368.77,369.89,3666325,,,-3334337,370.05124204721784,,,
2023-09-20T16:00:00,369.89,370.11,369.5,370.05,2088221,,,-1246116,370.0510494474898,,,
2023-09-20T17:00:00,370.06,370.15,369.22,369.76,2039765,,,-3285881,370.0127637908594,,,
2023-09-20T18:00:00,369.73,370.28,367.75,368.19,12970181,,,-16256062,369.18255242282476,,,
2023-09-20T19:00:00,368.17,368.68,364.46,364.54,14274690,,,-30530752,367.63239954092586,,,
2023-09-20T20:00:00,364.54,364.69,363.97,364.08,2419243,,,-32949995,367.4421400529744,,,
2023-09-20T21:00:00,364.12,364.21,363.95,364.091,73371,,,-32876624,367.4367055831133,,,
2023-09-20T22:00:00,364.19,364.44,363.7,363.92,198652,368.22832380952383,12.871840751510305,-33075276,367.4213323065346,,,
2023-09-20T23:00:00,363.85,364.07,363.55,363.6,150957,367.611213968254,12.047278247669013,-33226233,367.40868012995634,,,
2023-09-21T08:00:00,363.5,363.64,362.36,362.54,75376,366.93505210582015,10.836909871245012,-33301609,367.40064442244505,,,
2023-09-21T09:00:00,362.5,362.83,362,362.13,139504,366.2943784917108,10.167419112114473,-33441113,367.38459329441736,,,
2023-09-21T10:00:00,362.14,362.15,361.56,361.75,91269,365.68846135948274,4.619669611986623,-33532382,367.3733892037317,,,
2023-09-21T11:00:00,361.85,361.97,360.68,360.76,489408,365.0313331782184,4.385884927510233,-34021790,367.3036174379318,374.3162419087072,366.95880000000005,359.6013580912929
2023-09-21T12:00:00,361.34,364.813,359.8,360.2,1416826,364.3871554211226,4.650937923032757,-35438616,367.0930870225333,374.16098151600085,366.4408000000001,358.7206184839993
2023-09-21T13:00:00,360.2,361.6,359.435,359.5,10970692,363.73553469830625,1.59336563548311,-46409308,365.6758313205725,373.9197439032147,365.8858,357.85185609678535
2023-09-21T14:00:00,359.47,361.56,359.17,360.2094,13018306,363.26538340519875,6.385732267272118,-33391002,364.6846229424474,373.462632060616,365.36777,357.272907939384
2023-09-21T15:00:00,360.21,360.81,359.61,359.82,6931507,362.8059989511723,6.329959229579956,-40322509,364.25631454453594,372.8938187921896,364.82876999999996,356.7637212078103
2023-09-21T16:00:00,359.81,360.44,359.2273,359.86,5890377,362.413199091016,7.719170016648931,-34432132,363.95027644735325,372.0449747859734,364.26176999999996,356.4785652140265
2023-09-21T17:00:00,359.86,361.12,359.795,360.59,6304752,362.1701058788805,21.504011080971935,-28127380,363.7172654599966,371.0865695764602,363.75302,356.4194704235398
2023-09-21T18:00:00,360.6084,360.67,359.2,359.29,5476462,361.78609176169647,19.179492458949156,-33603842,363.4657482152856,370.30358041802896,363.23852,356.17345958197103
2023-09-21T19:00:00,359.27,359.64,357.69,357.755,14534308,361.248612860137,15.916426388948622,-48138150,362.71752797486045,369.3851289820473,362.63176999999996,355.8784110179526
2023-09-21T20:00:00,357.76,357.93,357.32,357.48,3658178,360.74613114545207,15.740307273268911,-51796328,362.55032548014634,368.1943868701939,362.00327,355.81215312980606
2023-09-21T21:00:00,357.48,357.86,357.37,357.41,529537,360.30131365939184,16.170426722630282,-52325865,362.52668065066206,366.77009511094934,361.38577,356.0014448890506
2023-09-21T22:00:00,357.45,357.99,357.45,357.88,144379,359.9784718381396,22.776557461326092,-52181486,362.5208602647832,365.4666350181855,360.87026999999995,356.2739049818144
2023-09-21T23:00:00,357.89,357.89,357.43,357.55,114991,359.6546755930544,22.991461055809623,-52296477,362.5159061361357,365.0095811232708,360.52076999999997,356.03195887672916
2023-09-22T08:00:00,358.93,359.33,358.63,359.2,177079,359.5940521806471,36.92146725750843,-52119398,362.5108248325947,364.487060291702,360.27677,356.066479708298
2023-09-22T09:00:00,359.16,359.61,358.91,359.57,36666,359.59084522322746,43.48216633073344,-52082732,362.5098920063391,363.88639263962915,360.05071999999996,356.21504736037076
2023-09-22T10:00:00,359.5,359.66,359.22,359.49,38186,359.5773991934638,45.89538433077427,-52120918,362.508894719228,363.2328579711127,359.82922,356.42558202888733
2023-09-22T11:00:00,359.38,359.42,359.05,359.3,147241,359.5404126343353,48.771317638964035,-52268159,362.50481381701593,362.5488596437042,359.61422000000005,356.6795803562959
2023-09-22T12:00:00,358.27,360.46,358.128,360.03,1217890,359.60569094975733,48.90065445988647,-51050269,362.47905190953117,362.11010240598347,359.48871999999994,356.8673375940164
2023-09-22T13:00:00,360.06,360.21,358.44,359.94,7029362,359.6502654897897,50.763358778626,-58079631,362.3351470340023,361.7178399858891,359.37922,357.04060001411085
2023-09-22T14:00:00,359.945,361.51,359.03,361.38,8278911,359.8808967578177,58.207343412527116,-49800720,362.2753791075019,361.6288203060711,359.36071999999996,357.09261969392884
2023-09-22T15:00:00,361.39,361.8,360.565,360.5999,5419372,359.9767638567754,50.053168064789936,-55220092,362.20944985664863,361.60205694579207,359.35271499999993,357.1033730542078
2023-09-22T16:00:00,360.6,361.68,360.45,361.32,3333301,360.15586200920535,61.626308675631755,-51886791,362.18843142890785,361.7914568805023,359.408715,357.0259731194976
2023-09-22T17:00:00,361.325,361.37,358.95,359.12,5416434,360.0177470746446,57.26434775204379,-57303225,362.0749643372418,361.7753007874114,359.3897149999999,357.0041292125884
2023-09-22T18:00:00,359.11,359.31,357.9099,358.5,5189350,359.81538079802533,55.236032114330285,-62492575,361.9526423299591,361.68872417204153,359.304245,356.91976582795843
2023-09-22T19:00:00,358.5,360.6001,357.59,357.94,11923833,359.5653300249553,52.59036968974204,-74416408,361.6601613784264,361.65348652754074,359.21024499999993,356.7670034724591
2023-09-22T20:00:00,357.94,358.5,357.91,358.1,3282857,359.36995268829463,51.108848611923285,-71133551,361.5901217561542,361.5921732665494,359.12224499999996,356.6523167334505
2023-09-22T21:00:00,358.1,358.5,358.1,358.35,48195,359.233958996522,54.064958029308436,-71085356,361.58918622114044,361.40582033004074,359.010245,356.61466966995926
2023-09-22T22:00:00,358.4,358.4,358.2,358.2,18888,359.09609779698576,44.004939929498086,-71104244,361.58880275325674,361.37288111157915,358.955745,356.5386088884208
2023-09-22T23:00:00,358.19,358.27,358.05,358.23,22916,358.980618090721,41.62520936976591,-71081328,361.5883417422529,361.35799750828113,358.97949499999993,356.6009924917187
