time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2024-11-05T11:19:00,21.9,21.9,21.9,21.9,200,,,,21.9,,,
2024-11-05T14:17:00,21.99,21.99,21.99,21.99,282,,,282,21.952655601659753,,,
2024-11-05T14:23:00,22,22,22,22,1000,,,1282,21.98460188933873,,,
2024-11-05T14:30:00,21.97,21.97,21.97,21.97,5926,,,-4644,21.972921166306694,,,
2024-11-05T14:39:00,22.0523,22.0523,22.0523,22.0523,500,,,-4144,21.977940060698025,,,
2024-11-05T14:44:00,22.06,22.06,22.06,22.06,300,,,-3844,21.98093932748538,,,
2024-11-05T14:47:00,22.05,22.05,22.05,22.05,3010,,,-6854,21.999469602424675,,,
2024-11-05T14:50:00,22.0001,22.0001,22.0001,22.0001,190,,,-7044,21.99948010168303,,,
2024-11-05T14:52:00,22.03,22.03,22.03,22.03,250,,,-6794,22.000134585692226,,,
2024-11-05T14:53:00,22.04,22.04,22.04,22.04,200,,,-6594,22.00080696576151,,,
2024-11-05T14:54:00,22.04,22.04,22.04,22.04,260,,,-6594,22.001647879187985,,,
2024-11-05T14:55:00,22.04,22.04,22.04,22.04,1050,,,-6594,22.004706029769135,,,
2024-11-05T14:56:00,22.02,22.02,22.02,22.02,461,,,-7055,22.005223347274192,,,
2024-11-05T14:59:00,22.035,22.035,22.035,22.035,138,,,-6917,22.005521827558653,,,
2024-11-05T15:01:00,21.97,21.99,21.95,21.95,500,22.007410476190476,55.68440200090956,-7417,22.003576014579096,,,
2024-11-05T15:05:00,21.99,21.99,21.99,21.99,3000,22.005089079365078,50,-4417,22.00121729310245,,,
2024-11-05T15:09:00,21.991,21.9995,21.991,21.997,546,22.004010535449737,49.61220268872801,-3871,22.00108802559928,,,
2024-11-05T15:18:00,22.005,22.005,22.005,22.005,3000,22.00414246405644,54.797149122807056,-871,22.001651900254647,,,
2024-11-05T15:20:00,22.02,22.02,22.02,22.02,159,22.006256802182246,44.571428571428676,-712,22.00179100705703,,,
