time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2022-10-21T04:00:00,518.06,536.5325,518.01,533.73,3553661,,,,533.73,,,
2022-10-24T04:00:00,538.07,546.48,537.8,541.6,2986312,,,2986312,537.3236349339669,,,
2022-10-25T04:00:00,537.79,543.92,533.9,540.22,2909262,,,77050,538.2153774744728,,,
2022-10-26T04:00:00,541.38,547.64,540.205,543.17,3310568,,,3387618,539.5008686991484,,,
2022-10-27T04:00:00,546.52,546.52,539.76,541.8,2614120,,,773498,539.8918037335038,,,
2022-10-28T04:00:00,544.97,553,543.69,551.24,3205573,,,3979071,541.8497401355775,,,
2022-10-31T04:00:00,555,558.1,550.13,555.15,3459955,,,7439026,543.9377368202139,,,
2022-11-01T04:00:00,555,555.69,544.22,547.31,3985399,,,3453627,544.4541591744045,,,
2022-11-02T04:00:00,544.41,554.58,543.07,543.43,3153884,,,299743,544.3434594012886,,,
2022-11-03T04:00:00,541.74,547.87,538.13,543.61,2529651,,,2829394,544.2849450270015,,,
2022-11-04T04:00:00,547.05,547.76,527.14,538.17,3950088,,,-1120694,543.6075584498528,,,
2022-11-07T05:00:00,538.17,546.95,535.47,545.02,2540371,,,1419677,543.7014912807308,,,
2022-11-08T05:00:00,547.05,554.8,542,553.05,2797204,,,4216881,544.3393499831983,,,
2022-11-09T05:00:00,553.78,554.61,539.44,540.66,2672602,,,1544279,544.1141669715,,,
2022-11-10T05:00:00,548.93,551.7,533.95,544.17,3426381,544.1563809523809,56.956289978677994,4970660,544.1182290821721,,,
2022-11-11T05:00:00,546.28,546.28,509.65,522.08,7032682,541.2128634920634,39.06565090746136,-2062022,541.2548556198929,,,
2022-11-14T05:00:00,522,528.98,513.41,513.75,5238379,537.5511483597884,36.24363371790873,-7300401,538.8278665218522,,,
2022-11-15T05:00:00,512.81,516.635,500.7724,503.01,5103837,532.9456619118166,30.692307692307722,-12404238,535.9923034112539,,,
2022-11-16T05:00:00,505.89,514.13,505.47,511.52,3430771,530.0889069902411,36.377541839121854,-8973467,534.7558085172907,,,
