ticker,time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower,open_norm,high_norm,low_norm,close_norm,volume_norm,ema_norm,rsi_norm,obv_norm,vwap_norm,bb_upper_norm,bb_middle_norm,bb_lower_norm
UNH_ONE_DAY,2022-10-21T04:00:00,518.06,536.5325,518.01,533.73,3553661,,,,533.73,,,,-0.8543813406337512,-0.44795600772982175,-0.8210361713098773,-0.4844314651139697,3.2593520902994126,-11.597429300439723,-3.6071488655821953,-1.0500612332196364,3.2290861441448104,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-24T04:00:00,538.07,546.48,537.8,541.6,2986312,,,2986312,537.3236349339669,,,,-0.3819754251122222,-0.21111751439517032,-0.3584052566710597,-0.298733449294669,2.6795257449945606,-11.597429300439723,-3.6071488655821953,-0.9450486153193007,3.724298031882508,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-25T04:00:00,537.79,543.92,533.9,540.22,2909262,,,77050,538.2153774744728,,,,-0.38858580274071136,-0.27206815957604213,-0.4495755733507657,-0.33129549018801513,2.600781233405153,-11.597429300439723,-3.6071488655821953,-1.0473517968950927,3.8471823857399183,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-26T04:00:00,541.38,547.64,540.205,543.17,3310568,,,3387618,539.5008686991484,,,,-0.3038313181468935,-0.1834992532975892,-0.3021835613852387,-0.2616882288580375,3.0109129007367406,-11.597429300439723,-3.6071488655821953,-0.9309368300674208,4.02432629371589,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-27T04:00:00,546.52,546.52,539.76,541.8,2614120,,,773498,539.8918037335038,,,,-0.18248367168109447,-0.2101651605642201,-0.31258632828843713,-0.2940143129333161,2.2991483633270096,-11.597429300439723,-3.6071488655821953,-1.022861446351863,4.078198119848276,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-28T04:00:00,544.97,553,543.69,551.24,3205573,,,3979071,541.8497401355775,,,,-0.2190768335530757,-0.055883839950141505,-0.22071470148042371,-0.0712710766773812,2.9036088125559507,-11.597429300439723,-3.6071488655821953,-0.9101385920082337,4.348006656207016,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-10-31T04:00:00,555,558.1,550.13,555.15,3459955,,,7439026,543.9377368202139,,,,0.01771633649594466,0.06554127349612425,-0.07016679393752512,0.020988039187099017,3.163585273907498,-11.597429300439723,-3.6071488655821953,-0.7884704835294961,4.635737825006476,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-01T04:00:00,555,555.69,544.22,547.31,3985399,,,3453627,544.4541591744045,,,,0.01771633649594466,0.008161955181321252,-0.20832488921369502,-0.16400210617799912,3.7005850292298175,-11.597429300439723,-3.6071488655821953,-0.9286156466495519,4.706902117870906,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-02T04:00:00,544.41,554.58,543.07,543.43,3153884,,,299743,544.3434594012886,,,,-0.23229758881005136,-0.018265863627572092,-0.23520844413206948,-0.2555533515882768,2.850783049291254,-11.597429300439723,-3.6071488655821953,-1.0395208753711263,4.691647412085764,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-03T04:00:00,541.74,547.87,538.13,543.61,2529651,,,2829394,544.2849450270015,,,,-0.2953322611959812,-0.17802321876961993,-0.350690845259699,-0.25130612886305626,2.2128216903945543,-11.597429300439723,-3.6071488655821953,-0.950566581953626,4.683583984864323,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-04T04:00:00,547.05,547.76,527.14,538.17,3950088,,,-1120694,543.6075584498528,,,,-0.1699711711700302,-0.18064219180473579,-0.6076041222622568,-0.3796666378919006,3.6644974568906408,-11.597429300439723,-3.6071488655821953,-1.0894700460982636,4.590238419229004,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-07T05:00:00,538.17,546.95,535.47,545.02,2540371,,,1419677,543.7014912807308,,,,-0.37961457595919323,-0.19992735688149427,-0.41287367663611346,-0.21803621751550759,2.223777448528733,-11.597429300439723,-3.6071488655821953,-1.0001387876269137,4.6031825984109105,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-08T05:00:00,547.05,554.8,542,553.05,2797204,,,4216881,544.3393499831983,,,,-0.1699711711700302,-0.013027917557343099,-0.2602218387082978,-0.028562892607124035,2.486258813162637,-11.597429300439723,-3.6071488655821953,-0.9017760864619684,4.6910811239882335,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-09T05:00:00,553.78,554.61,539.44,540.66,2672602,,,1544279,544.1141669715,,,,-0.011086023171035608,-0.017551598254359417,-0.32006696965702697,-0.32091339019303655,2.3589165207153515,-11.597429300439723,-3.6071488655821953,-0.9957572018396225,4.660050341407747,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-10T05:00:00,548.93,551.7,533.95,544.17,3426381,544.1563809523809,56.956289978677994,4970660,544.1182290821721,,,,-0.1255872070930453,-0.08683533945605117,-0.4484067231369217,-0.23809254705126484,3.129272902303309,-0.19222719536098762,0.457494157479842,-0.8752697113383051,4.660610110424655,-11.550266554149088,-11.168607728764737,-10.706285454774722
UNH_ONE_DAY,2022-11-11T05:00:00,546.28,546.28,509.65,522.08,7032682,541.2128634920634,39.06565090746136,-2062022,541.2548556198929,,,,-0.18814970964836936,-0.21587928354992691,-1.0164679270643253,-0.7593211581628703,6.8148849839307255,-0.25392161393234086,-0.8192579151387342,-1.1225715162671164,4.266030081120434,-11.550266554149088,-11.168607728764737,-10.706285454774722
