time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2023-09-20T09:00:00,179.11,179.18,179.11,179.18,443,,,,179.18,,,
2023-09-20T10:00:00,179.3,179.34,179.3,179.32,87855,,,87855,179.31929760583478,,,
2023-09-20T11:00:00,179.29,179.3,179.15,179.23,66068,,,21787,179.28107860539237,,,
2023-09-20T12:00:00,179.32,179.4,179.06,179.25,19738,,,41525,179.27755525433074,,,
2023-09-20T13:00:00,179.3,180.3,179.26,180.04,2068337,,,2109862,179.980803490482,,,
2023-09-20T14:00:00,180.02,180.4,180.01,180.34,1170908,,,3280770,180.10402149912005,,,
2023-09-20T15:00:00,180.34,180.525,180.132,180.15,582157,,,2698613,180.1107207022089,,,
2023-09-20T16:00:00,180.145,180.5999,180.14,180.59,504765,,,3203378,180.16447822364475,,,
2023-09-20T17:00:00,180.6,180.66,180.46,180.55,984986,,,2218392,180.23370625660746,,,
2023-09-20T18:00:00,180.55,180.62,179.9,180,1902450,,,315942,180.17352324340962,,,
2023-09-20T19:00:00,180.02,180.09,179.32,179.3391,1657007,,,-1341065,180.02065548492743,,,
2023-09-20T20:00:00,179.35,179.36,179,179.02,276709,,,-1617774,179.99095075222957,,,
2023-09-20T21:00:00,179.1,179.18,179.1,179.16,3690,,,-1614084,179.99062194031322,,,
2023-09-20T22:00:00,179.08,179.09,179.03,179.09,567,,,-1614651,179.99056718262904,,,
2023-09-20T23:00:00,179.13,179.13,179,179,1708,179.57318238095237,47.65624999999989,-1616359,179.99038579328962,,,
2023-09-21T08:00:00,178.64,178.73,178.44,178.44,3269,179.4220913968254,39.671361502347445,-1619628,179.9898426149091,,,
2023-09-21T09:00:00,178.35,178.45,178.35,178.45,1479,179.292479210582,40.669856459330084,-1618149,179.989598573542,,,
2023-09-21T10:00:00,178.58,178.65,178.58,178.62,6198,179.20281531583774,42.725173210161685,-1611951,179.98868954930288,,,
2023-09-21T11:00:00,178.55,178.55,178.19,178.19,122002,179.06777327372606,26.700251889168825,-1733953,179.9654933623605,,,
2023-09-21T12:00:00,178.27,179.09,177.57,177.71,58983,178.88673683722928,18.31325301204808,-1792936,179.95151801759138,180.83286482761176,179.28345499999998,177.7340451723882
2023-09-21T13:00:00,177.85,178.035,177.59,177.8,1172540,178.7418385922654,20.987654320987602,-620396,179.71556831638912,180.8936256208423,179.214455,177.53528437915767
2023-09-21T14:00:00,177.81,178.485,177.69,178.15,1745616,178.66292677996336,19.19191919191907,1125220,179.49583874087787,180.89673353671856,179.155955,177.41517646328145
2023-09-21T15:00:00,178.16,178.25,177.87,177.8815,740241,178.5587365426349,18.14492061597207,384979,179.40515536874523,180.91496805490357,179.08853,177.26209194509642
2023-09-21T16:00:00,177.89,178.13,177.77,178.09,627242,178.49623833695028,25.17546139849243,1012221,179.34539997624043,180.90579475154843,179.03053,177.15526524845157
2023-09-21T17:00:00,178.09,178.25,178.01,178.17,649267,178.45273989202357,32.10250757784489,1661488,179.2926023744061,180.78796093561053,178.93703000000002,177.08609906438951
2023-09-21T18:00:00,178.18,178.2594,178.095,178.12,583124,178.40837457308712,34.98498498498482,1078364,179.24713075657152,180.59139227681462,178.82603000000003,177.06066772318545
2023-09-21T19:00:00,178.12,178.2265,178.04,178.095,1308304,178.36659129667552,31.52324774462187,-229940,179.15491435644697,180.4057113889131,178.72328000000002,177.04084861108694
