time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2024-10-09T08:00:00,241.27,241.31,241.27,241.27,2750,,,,241.27,,,
2024-10-09T08:10:00,241.55,241.63,241.48,241.5,1075,,,1075,241.33464052287582,,,
2024-10-09T08:45:00,241.52,241.52,241.52,241.52,400,,,1475,241.35218934911242,,,
2024-10-09T09:30:00,241.77,241.77,241.77,241.77,100,,,1575,241.36184971098265,,,
2024-10-09T10:10:00,241.71,241.91,241.71,241.91,666,,,2241,241.4349949909838,,,
2024-10-09T11:00:00,242.18,242.27,242.18,242.19,620,,,2861,241.5184209588309,,,
2024-10-09T11:05:00,242.08,242.08,242.08,242.08,110,,,2751,241.52921866806506,,,
2024-10-09T11:20:00,242.22,242.22,242.22,242.22,112,,,2863,241.5424824275673,,,
2024-10-09T11:25:00,242.21,242.21,242.21,242.21,200,,,2663,241.56461130449196,,,
2024-10-09T11:30:00,242.05,242.07,242.02,242.02,1548,,,1115,241.65759926131116,,,
2024-10-09T11:35:00,241.92,241.92,241.89,241.89,510,,,605,241.67224817698676,,,
2024-10-09T11:50:00,241.8,241.8,241.8,241.8,300,,,305,241.67681563580024,,,
2024-10-09T11:55:00,241.92,241.93,241.92,241.93,473,,,778,241.69032603790612,,,
2024-10-09T12:00:00,242,242.31,241.16,241.16,4412,,,-3634,241.51408330822534,,,
2024-10-09T12:05:00,242.22,242.22,242.05,242.05,847,241.85004761904764,61.53846153846167,-2787,241.5462238901083,,,
2024-10-09T12:15:00,242.16,242.16,242.16,242.16,198,241.89137460317465,60.12269938650313,-2589,241.55470986662942,,,
2024-10-09T12:20:00,241.9,241.9,241.9,241.9,254,241.8925246560847,55.428571428571445,-2843,241.5607272727273,,,
2024-10-09T12:30:00,241.72,241.72,241.67,241.67,304,241.86285470194008,48.56321839080425,-3147,241.56295987633578,,,
2024-10-09T12:40:00,241.75,241.75,241.75,241.75,2558,241.8478074083481,47.66081871345033,-589,241.590398577737,,,
2024-10-09T12:45:00,241.82,241.82,241.82,241.82,297,241.84409975390167,44.23676012461048,-292,241.5942438254201,242.42556479538197,241.84099999999998,241.256435204618
2024-10-09T12:50:00,241.9,241.9,241.9,241.9,1025,241.85155312004812,47.16981132075462,733,241.61095047710435,242.39521885368708,241.87249999999995,241.3497811463128
2024-10-09T13:00:00,242.02,242.07,242.02,242.07,3192,241.88067937070838,47.66355140186908,3925,241.67770306591953,242.40103599870403,241.90099999999993,241.40096400129582
2024-10-09T13:05:00,241.81,241.81,241.72,241.72,1332,241.85925545461393,43.09859154929567,2593,241.68012283640422,242.38760885430295,241.91099999999997,241.434391145697
2024-10-09T13:10:00,241.65,241.65,241.62,241.62,1632,241.82735472733208,44.219653179190686,961,241.67618462773427,242.39328668826334,241.90349999999998,241.41371331173661
2024-10-09T13:15:00,241.65,241.65,241.35,241.36,13919,241.7650407636878,42.61838440111454,-12958,241.562856774991,242.42000000000004,241.87600000000003,241.33200000000002
2024-10-09T13:20:00,241.22,241.43,241.2,241.4,2042,241.7163686618628,44.35028248587561,-10916,241.5547211077405,242.39800779157548,241.83649999999997,241.27499220842446
2024-10-09T13:25:00,241.32,241.32,241.12,241.16,3550,241.64218617361442,39.45205479452042,-14466,241.5231796695629,242.4121904374365,241.79049999999998,241.16880956256347
2024-10-09T13:30:00,241.16,241.41,241.09,241.18,207618,241.58056135046584,50.34482758620707,193152,241.24048983510818,242.38140823606486,241.73850000000002,241.09559176393518
2024-10-09T13:35:00,241.16,241.23,240.84,241.07,86589,241.51248650373705,26.88679245282981,106563,241.19689531144337,242.34877130913895,241.6815,241.01422869086105
2024-10-09T13:40:00,241.01,241.27,240.94,241.07,61039,241.45348830323877,22.88557213930366,106563,241.17751551272045,242.33263867628412,241.63400000000001,240.9353613237159
2024-10-09T13:45:00,241.09,241.33,241.09,241.23,74491,241.42368986280695,32.460732984293,181054,241.18576082486402,242.31041948098425,241.60099999999997,240.8915805190157
2024-10-09T13:50:00,241.22,241.22,241.02,241.125,80754,241.38386454776605,34.7338935574233,100300,241.17691863828284,242.2994485727929,241.56724999999997,240.83505142720705
2024-10-09T13:55:00,241.13,241.13,240.97,241.0856,80412,241.34409594139726,30.956202705801232,19888,241.165360666993,242.2660188449902,241.52502999999996,240.7840411550097
2024-10-09T14:00:00,241.13,241.25,241.05,241.05,58124,241.30488314921098,27.485380116959334,-38236,241.1556913405811,242.2728060373197,241.51953000000003,240.76625396268037
2024-10-09T14:05:00,241.07,241.08,240.965,241.055,43545,241.27156539598286,24.159021406727263,5309,241.14974206470026,242.20761634933504,241.46978000000004,240.73194365066504
2024-10-09T14:10:00,241.08,241.24,240.95,240.97,55112,241.2313566765185,14.516129032257851,-49803,241.13723629571646,242.10663964730884,241.41028000000006,240.71392035269128
2024-10-09T14:15:00,240.96,241.08,240.9067,240.9875,72515,241.1988424529827,19.917864476386583,22712,241.1246781028769,242.04610466497903,241.36465500000003,240.68320533502103
2024-10-09T14:20:00,240.98,241.13,240.87,241.08,73038,241.18299679258502,27.68595041322361,95750,241.12119796206093,242.01224526421893,241.33515500000004,240.65806473578115
2024-10-09T14:25:00,241.08,241.18,240.8925,240.9,74670,241.14526388690703,29.64601769911512,21080,241.1048823309128,241.96695384020367,241.29265500000002,240.61835615979638
2024-10-09T14:30:00,240.92,241.02,240.64,240.93,89030,241.11656203531942,29.017857142857807,110110,241.09074550779349,241.89425337168964,241.248155,240.60205662831035
2024-10-09T14:35:00,240.92,240.96,240.755,240.86,41443,241.0823537639435,34.21052631579066,68667,241.08237769551434,241.78926509593498,241.196155,240.60304490406503
2024-10-09T14:40:00,240.89,241,240.76,240.87,48804,241.05403992875102,33.51063829787218,117471,241.0736794796116,241.58995449966915,241.13615499999997,240.6823555003308
