start,low,high,open,close,volume
1728480600,580.6139,582.72,582.16,581.76,41865
1728480900,581.1871,583.185,582.18,583.185,18552
1728481200,582.26,584.01,582.99,583.36,33737
1728481500,582.98,585.99,583.39,585.55,32819
1728481800,584.32,586,585.575,586,49926
1728482100,584.99,586.16,586.01,585.36,22960
1728482400,585.36,586.82,585.36,586.375,29194
1728482700,585.65,587,586.26,585.945,16404
1728483000,585.655,586.46,585.95,585.68,10040
1728483300,584,585.535,585.48,584,14683
1728483600,583.59,585.0425,583.92,584.41,19803
1728483900,584.24,585.23,584.24,584.64,9814
1728484200,583.31,584.78,584.78,583.455,22993
1728484500,583.14,584.3115,583.485,584.3115,12008
1728484800,583.765,584.85,584.08,584.76,12539
1728485100,584.625,585.71,584.625,585.475,9306
1728485400,584.98,586.12,585.39,585.8575,18965
1728485700,585.31,586.11,585.96,585.77,16575
1728486000,585.33,586.1099,586.1099,585.53,14636
1728486300,584.9963,586,585.33,584.9963,11341
1728486600,584.9,586,584.9847,585.76,17131
1728486900,585.43,586.14,585.91,585.43,13287
1728487200,585.64,586.58,585.64,586.22,9784
1728487500,586.06,586.44,586.29,586.06,9721
1728487800,585.82,586.44,586,586.43,11836
1728488100,586.46,587.09,586.46,586.745,16845
1728488400,586.51,587.37,586.6475,587.305,13520
1728488700,587.21,589.06,587.4,589.06,12906
1728489000,588.34,589.49,588.78,588.34,17258
1728489300,587.99,588.6362,588.595,588.545,12725
1728489600,588.33,589.32,588.33,588.88,11905
1728489900,588.91,589.23,588.91,589.177,12090
1728490200,588.34,589.1268,588.96,588.8,10768
1728490500,588.26,588.86,588.775,588.495,11142
1728490800,588.15,588.62,588.61,588.265,8187
1728491100,587.81,588.4265,588.33,587.865,14813
1728491400,587.4,587.8,587.8,587.612,10639
1728491700,587.58,587.8622,587.6874,587.69,8348
1728492000,587.57,587.75,587.645,587.68,6090
1728492300,587.6,588.18,587.68,588.105,15120
1728492600,587.47,588.33,588.33,587.92,14326
1728492900,587.79,588.12,587.92,587.79,7662
1728493200,587.2858,588.01,587.88,587.43,7412
1728493500,587.37,587.6,587.39,587.42,4303
