time,open,high,low,close,volume,ema,rsi,obv,vwap,bb_upper,bb_middle,bb_lower
2024-04-15T08:00:00,90.1,90.1,89.83,89.84,12683,,,,89.84,,,
2024-04-15T08:30:00,89.8,89.91,89.77,89.91,13005,,,13005,89.8754387262535,,,
2024-04-15T09:00:00,89.88,89.93,89.88,89.92,1844,,,14849,89.87842328926341,,,
2024-04-15T09:30:00,89.87,89.87,89.82,89.87,8261,,,6588,89.87647919984356,,,
2024-04-15T10:00:00,89.87,89.87,89.76,89.76,17614,,,-11026,89.83806354972197,,,
2024-04-15T10:30:00,89.8,89.8,89.7,89.73,11854,,,-22880,89.81843489986363,,,
2024-04-15T11:00:00,89.76,89.76,89.66,89.72,86220,,,-109100,89.76240769469439,,,
2024-04-15T11:30:00,89.72,89.74,89.66,89.66,56857,,,-165957,89.73445986809897,,,
2024-04-15T12:00:00,89.74,90,89.57,89.61,118408,,,-284365,89.68935742136094,,,
2024-04-15T12:30:00,89.6,89.6,89.17,89.389,338022,,,-622387,89.53663133303648,,,
2024-04-15T13:00:00,89.4,89.48,89.22,89.23,112710,,,-735097,89.4921793774229,,,
2024-04-15T13:30:00,89.22,89.26,88.945,89.04,4752490,,,-5487587,89.10357351760445,,,
2024-04-15T14:00:00,89.04,89.05,88.523,88.615,5454264,,,-10941851,88.8609703981125,,,
2024-04-15T14:30:00,88.618,89.1,88.61,88.74,5657460,,,-5284391,88.81984566220791,,,
2024-04-15T15:00:00,88.74,88.915,88.68,88.87,3460871,89.41810476190477,20.42682926829299,-1823520,88.82848026731716,,,
2024-04-15T15:30:00,88.88,88.905,88.55,88.641,2733774,89.3144907936508,14.730405780990097,-4557294,88.80603670816384,,,
2024-04-15T16:00:00,88.64,88.77,88.59,88.665,1631513,89.22789202116404,15.388858246001547,-2925781,88.79663239912786,,,
2024-04-15T16:30:00,88.66,88.775,88.625,88.63,2127024,89.14817308500884,15.517241379310676,-5052805,88.78330535301653,,,
