ticker,episode_id,start_time,end_time,duration,direction,total_return,pullback_pct,lr_slope_5,lr_slope_5_norm,avg_volume,max_volume,avg_rsi,avg_volatility,obv_change,avg_vwap,price_start,price_end,price_delta,rsi_start,rsi_end,vwap_start,vwap_end,obv_start,obv_end,ema_start,ema_end,bb_upper_start,bb_upper_end,bb_middle_start,bb_middle_end,bb_lower_start,bb_lower_end,cluster,regime_label
IWM,IWM_2023-10-27T18:00:00_2024-07-31T18:00:00,2023-10-27T18:00:00,2024-07-31T18:00:00,3019,up,0.41010750030890897,,0.010917733206960902,0.00006745170645595515,2249938.4213315668,24224411,52.52498812178283,0.003996306163710381,258616397,184.9082770789944,161.86,228.24,66.38,29.27689594356262,74.41371124379549,171.91049833800918,194.44557726760544,-142430704,116185693,163.34976730681493,224.31266349846726,165.88922363101054,226.46306314314023,163.935,223.45275999999998,161.98077636898947,220.44245685685974,1,Strong Uptrend regime
IWM,IWM_2024-07-31T18:00:00_2024-08-05T13:00:00,2024-07-31T18:00:00,2024-08-05T13:00:00,44,down,-0.13052050473186128,,-0.6187376744186048,-0.0027109081423878586,4281796.5227272725,18685681,31.53883546837117,0.00996478587748316,-56079592,194.70763978757023,228.24,198.45,-29.79000000000002,74.41371124379549,15.740740740740577,194.44557726760544,194.86298028048753,116185693,60106101,224.31266349846726,203.88055120561825,226.46306314314023,215.61177077971237,223.45275999999998,206.38792000000004,220.44245685685974,197.1640692202877,0,Deep Downtrend regime
IWM,IWM_2024-08-05T13:00:00_2024-11-07T11:00:00,2024-08-05T13:00:00,2024-11-07T11:00:00,1070,up,0.20458553791887146,,0.01562894768132549,0.00007875509035689338,1633749.0289719626,23194338,51.70520487716408,0.004333433932637986,18237505,196.71319384723722,198.45,239.05,40.60000000000002,15.740740740740577,59.89583333333337,194.86298028048753,198.81682724328388,60106101,78343606,203.88055120561825,236.38371903533982,215.61177077971237,241.45668857074617,206.38792000000004,236.33649999999997,197.1640692202877,231.21631142925378,1,Strong Uptrend regime
NVDA,NVDA_2022-12-13T05:00:00_2022-12-28T05:00:00,2022-12-13T05:00:00,2022-12-28T05:00:00,11,down,-0.22332890659583882,,-3.8042727272727275,-0.021050645901243514,47712530,68693255,48.02127059220557,0.04390943539518732,-386918809,153.65460716003975,180.72,140.36,-40.359999999999985,65.82633053221289,35.438792621576326,152.31361269807064,153.6496352450071,344109421,-42809388,167.16467595167913,157.42908754285114,178.77454851979772,184.95924312449736,164.34999999999997,164.0835,149.9254514802022,143.2077568755026,0,Deep Downtrend regime
NVDA,NVDA_2022-12-28T05:00:00_2023-02-14T05:00:00,2022-12-28T05:00:00,2023-02-14T05:00:00,33,up,0.6365773724707893,,2.9113536096256687,0.020742046235577575,50740217.333333336,69801249,61.674631898010574,0.04714237931727887,882646557,157.63146535882052,140.36,229.71,89.35,35.438792621576326,69.32612841703751,153.6496352450071,167.8444919612302,-42809388,839837169,157.42908754285114,210.8237567830563,184.95924312449736,237.07532343609824,164.0835,203.10399999999998,143.2077568755026,169.13267656390173,1,Strong Uptrend regime
NVDA,NVDA_2023-02-14T05:00:00_2023-02-21T05:00:00,2023-02-14T05:00:00,2023-02-21T05:00:00,5,down,-0.10082277654433847,,-6.007999999999998,-0.02615471681685603,50110465.6,69801249,62.60519262324747,0.04253083765108549,-180751079,168.9800300645914,229.71,206.55,-23.159999999999997,69.32612841703751,56.119991241515216,167.8444919612302,169.95533662184616,839837169,659086090,210.8237567830563,212.98764202431352,237.07532343609824,234.20686731511876,203.10399999999998,210.9215,169.13267656390173,187.63613268488126,0,Deep Downtrend regime
NVDA,NVDA_2023-02-21T05:00:00_2023-07-18T04:00:00,2023-02-21T05:00:00,2023-07-18T04:00:00,102,up,1.2993948196562575,,2.420578057234622,0.011719090085861156,49500186.14705882,156572617,63.73189045195771,0.03210026330154597,961557250,206.82967937932617,206.55,474.94,268.39,56.119991241515216,78.06754596322946,169.95533662184616,253.1578075422176,659086090,1620643340,212.98764202431352,440.09803675359905,234.20686731511876,467.7865352012401,210.9215,431.03000000000003,187.63613268488126,394.27346479875996,1,Strong Uptrend regime
NVDA,NVDA_2023-07-18T04:00:00_2023-08-11T04:00:00,2023-07-18T04:00:00,2023-08-11T04:00:00,19,down,-0.13978607824146205,,-2.1435877192982447,-0.004513386363115856,44174364.84210526,97466460,55.55031452866092,0.031807102790546056,-276303273,261.41600407669074,474.94,408.55,-66.38999999999999,78.06754596322946,32.57744388796144,253.1578075422176,268.26804437176986,1620643340,1344340067,440.09803675359905,439.89995582691955,467.7865352012401,483.88311739186184,431.03000000000003,450.91574999999995,394.27346479875996,417.94838260813805,2,Moderate/Sideways regime
NVDA,NVDA_2023-08-11T04:00:00_2023-08-31T04:00:00,2023-08-11T04:00:00,2023-08-31T04:00:00,15,up,0.20805286990576422,,5.217232142857143,0.012770119062188577,69559735.06666666,115650628,52.13313488917368,0.045649818037426106,340571983,276.53852189662456,408.55,493.55,85,32.57744388796144,78.97068847989095,268.26804437176986,285.76757924929285,1344340067,1684912050,439.89995582691955,467.2028680357968,483.88311739186184,499.4189306321774,450.91574999999995,452.7745000000001,417.94838260813805,406.1300693678228,2,Moderate/Sideways regime
NVDA,NVDA_2023-08-31T04:00:00_2023-09-21T04:00:00,2023-08-31T04:00:00,2023-09-21T04:00:00,15,down,-0.1689393171917739,,-5.007285714285715,-0.010145447703952416,43613778.86666667,52870144,45.31658267263527,0.031001990008924778,-270992711,290.4560358545566,493.55,410.17,-83.38,78.97068847989095,8.184553660983028,285.76757924929285,294.3619518655871,1684912050,1413919339,467.2028680357968,444.0295526340308,499.4189306321774,504.6952729157494,452.7745000000001,459.553,406.1300693678228,414.4107270842506,2,Moderate/Sideways regime
NVDA,NVDA_2023-09-21T04:00:00_2023-10-12T04:00:00,2023-09-21T04:00:00,2023-10-12T04:00:00,16,up,0.1445254406709413,,3.7864117647058806,0.00923132302388249,42213219.25,48146334,43.56642658356229,0.027405857235936845,373686783,298.0249050771295,410.17,469.45,59.27999999999997,8.184553660983028,78.18277865821447,294.3619518655871,301.94707026108034,1413919339,1787606122,444.0295526340308,450.241440961198,504.6952729157494,471.4799376203757,459.553,438.52649999999994,414.4107270842506,405.57306237962416,2,Moderate/Sideways regime
NVDA,NVDA_2023-10-12T04:00:00_2023-10-26T04:00:00,2023-10-12T04:00:00,2023-10-26T04:00:00,11,down,-0.1409947811268506,,-5.259454545454545,-0.011203439227722965,50676174.18181818,81269482,51.34418502385681,0.039438902522420036,-257729520,304.74195726557315,469.45,403.26,-66.19,78.18277865821447,31.38356164383559,301.94707026108034,307.04937806184523,1787606122,1529876602,450.241440961198,430.92932441636356,471.4799376203757,476.8018961030315,438.52649999999994,440.51599999999996,405.57306237962416,404.23010389696844,2,Moderate/Sideways regime
NVDA,NVDA_2023-10-26T04:00:00_2024-03-25T04:00:00,2023-10-26T04:00:00,2024-03-25T04:00:00,103,up,1.3558498239349301,,5.07080497957211,0.012574530029192359,48382480.116504855,114226906,66.93785488998898,0.03216178470355593,1345631691,339.41841948538416,403.26,950.02,546.76,31.38356164383559,64.58635938155643,307.04937806184523,399.3697532073824,1529876602,2875508293,430.92932441636356,893.034427072357,476.8018961030315,972.7640144914802,440.51599999999996,875.5797499999999,404.23010389696844,778.3954855085195,2,Moderate/Sideways regime
